site,date,title,extractedData,linkToArchive,linkToExtractedText
www.fnac.pt,20190423,Apple iPhone XR 64GB Preto,['769\xa0€'],https://arquivo.pt/wayback/20190423012324mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%3FPageIndex%3D2%2F20190423012324
www.fnac.pt,20190423,Apple iPhone XR 64GB Branco,['765\xa0€'],https://arquivo.pt/wayback/20190423012324mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%3FPageIndex%3D2%2F20190423012324
www.fnac.pt,20190423,Apple iPhone XS - 64GB - Dourado,"['1\xa0179,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS - 64GB - Prateado,"['1\xa0179,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max- 64GB - Dourado,"['1\xa0279,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max- 64GB - Cinzento Sideral,"['1\xa0279,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS - 64GB - Cinzento Sideral,"['1\xa0179,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS - 256GB - Cinzento Sideral,"['1\xa0349,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max- 256GB - Prateado,"['1\xa0449,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS - 256GB - Prateado,"['1\xa0349,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max- 256GB - Cinzento Sideral,"['1\xa0449,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max- 256GB - Dourado,"['1\xa0449,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max- 64GB - Prateado,"['1\xa0279,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS - 512GB - Dourado,"['1\xa0579,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS - 256GB - Dourado,"['1\xa0349,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max- 512GB - Dourado,"['1\xa0679,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max- 512GB - Prateado,"['1\xa0679,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS - 512GB - Cinzento Sideral,['1\xa0240\xa0€'],https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS - 512GB - Prateado,"['1\xa0579,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max- 512GB - Cinzento Sideral,"['1\xa0679,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS 512GB Dourado,"['1\xa0602,80\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max 64GB Dourado,"['1\xa0129,85\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max 64GB Cinzento,['1\xa0096\xa0€'],https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS 64GB Cinzento,"['1\xa0006,73\xa0€']",https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS Max 256GB Dourado,"['1\xa0285,61\xa0€']",https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS Max 256GB Prateado,"['1\xa0250,21\xa0€']",https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS Max 64GB Prateado,"['1\xa0117,88\xa0€']",https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS 64GB Prateado,"['984,71\xa0€']",https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS 64GB Dourado,['1\xa0011\xa0€'],https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS 256GB Dourado,"['1\xa0167,61\xa0€']",https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS Max 512GB Dourado,"['1\xa0795,90\xa0€']",https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS Max 512GB Prateado,['1\xa0565\xa0€'],https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS Max 512GB Cinzento,['1\xa0565\xa0€'],https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS Max 256GB Dourado,['1\xa0355\xa0€'],https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS Max 256GB Prateado,"['1\xa0471,10\xa0€']",https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS Max 256GB Cinzento,"['1\xa0482,10\xa0€']",https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS 512GB Prateado,"['1\xa0602,80\xa0€']",https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS 512GB Cinzento,"['1\xa0309,88\xa0€']",https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS 256GB Dourado,"['1\xa0382,20\xa0€']",https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS 256GB Prateado,['1\xa0474\xa0€'],https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS 256GB Cinzento,"['1\xa0484,80\xa0€']",https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS Max 64GB Cinzento,"['1\xa0117,42\xa0€']",https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20181107,Apple iPhone XR - 256GB - Azul - iPhone - Compra na Fnac.pt,"['1\xa0049,99\xa0€']",https://arquivo.pt/wayback/20181107040539mp_/https://www.fnac.pt/Apple-iPhone-XR-256GB-Azul-Telemovel-iPhone/a5888359?utm_campaign=Comparador&utm_medium=product-click&utm_source=ZWAME,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone-XR-256GB-Azul-Telemovel-iPhone%2Fa5888359%3Futm_campaign%3DComparador%26utm_medium%3Dproduct-click%26utm_source%3DZWAME%2F20181107040539
www.fnac.pt,20181107,Apple iPhone XS - 64GB - Prateado - iPhone - Compra na Fnac.pt,"['1\xa0179,99\xa0€']",https://arquivo.pt/wayback/20181107040555mp_/https://www.fnac.pt/Apple-iPhone-XS-64GB-Prateado-Telemovel-iPhone/a5888207?utm_campaign=Comparador&utm_medium=product-click&utm_source=ZWAME,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone-XS-64GB-Prateado-Telemovel-iPhone%2Fa5888207%3Futm_campaign%3DComparador%26utm_medium%3Dproduct-click%26utm_source%3DZWAME%2F20181107040555
www.fnac.pt,20190423,Apple iPhone XS - 64GB - Dourado,"['1\xa0179,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS - 64GB - Prateado,"['1\xa0179,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max- 64GB - Dourado,"['1\xa0279,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max- 64GB - Cinzento Sideral,"['1\xa0279,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS - 64GB - Cinzento Sideral,"['1\xa0179,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS - 256GB - Cinzento Sideral,"['1\xa0349,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max- 256GB - Prateado,"['1\xa0449,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS - 256GB - Prateado,"['1\xa0349,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max- 256GB - Cinzento Sideral,"['1\xa0449,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max- 256GB - Dourado,"['1\xa0449,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max- 64GB - Prateado,"['1\xa0279,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS - 512GB - Dourado,"['1\xa0579,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS - 256GB - Dourado,"['1\xa0349,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max- 512GB - Dourado,"['1\xa0679,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max- 512GB - Prateado,"['1\xa0679,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS - 512GB - Cinzento Sideral,['1\xa0240\xa0€'],https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS - 512GB - Prateado,"['1\xa0579,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max- 512GB - Cinzento Sideral,"['1\xa0679,99\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS 512GB Dourado,"['1\xa0602,80\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max 64GB Dourado,"['1\xa0129,85\xa0€']",https://arquivo.pt/wayback/20190423012308mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%2F20190423012308
www.fnac.pt,20190423,Apple iPhone XS Max 64GB Cinzento,['1\xa0096\xa0€'],https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
www.fnac.pt,20190423,Apple iPhone XS 64GB Cinzento,"['1\xa0006,73\xa0€']",https://arquivo.pt/wayback/20190423012312mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XS-XS-Max/n1296361?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XS-XS-Max%2Fn1296361%3FPageIndex%3D2%2F20190423012312
