site,date,title,extractedData,linkToArchive,linkToExtractedText,snippet,promocao
www.fnac.pt,20191129,"Apple MacBook Air 13'' i5-1,8GHz | 8GB | 128GB","['839\xa0€', '1\xa0129\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,"Apple MacBook Pro 15'' Retina i7-2,6GHz | 16GB | 512GB | Radeon Pro 555X com Touch Bar e Touch ID - Cinzento Sideral","['2\xa0349\xa0€', '3\xa0040,27\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,"Apple MacBook Pro 13'' Retina i5-1,4GHz | 16GB | 256GB | Intel Iris Plus Graphics 645 com Touch Bar e Touch ID - Cinzento Sideral","['1\xa0729\xa0€', '2\xa0039\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,"Apple MacBook Air 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral","['999\xa0€', '1\xa0279\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,"Apple MacBook Pro 13'' Retina i5-1,4GHz | 8GB | 128GB | Intel Iris Plus Graphics 645 com Touch Bar e Touch ID - Cinzento Sideral","['1\xa0199\xa0€', '1\xa0549\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,"Apple MacBook Pro 13'' Retina i5-1,4GHz | 8GB | 128GB | Intel Iris Plus Graphics 645 com Touch Bar e Touch ID - Prateado","['1\xa0199\xa0€', '1\xa0549\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,"Apple MacBook Air 13'' Retina | i5-1,6GHz | 8GB | 128GB - Dourado","['999\xa0€', '1\xa0279\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,"Apple MacBook Air 13'' Retina | i5-1,6GHz | 8GB | 128GB - Prateado","['999\xa0€', '1\xa0279\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,"Apple MacBook Pro 13'' Retina i7-2,8GHz | 8GB | 256GB | Intel Iris Plus Graphics 655 com Touch Bar e Touch ID - Cinzento Sideral",['2\xa0459\xa0€'],https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,"Apple MacBook Air 13'' Retina | i5-1,6GHz | 8GB | 256GB - Cinzento Sideral","['1\xa0289\xa0€', '1\xa0529\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,Computador Portátil Asus F509FB-58CM1CB1,"['499,99\xa0€', '649,99\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,Computador Portátil Lenovo Ideapad S145-15AST,"['338,38\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,Computador Portátil Microsoft Surface Pro 7 - Platina - Core i5 | 256GB | 8GB,"['1\xa0049\xa0€', '1\xa0399\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,Computador Portátil Microsoft Surface Laptop 3 13.5'' - Preto - Core i5 | 256GB | 8GB,"['1\xa0199\xa0€', '1\xa0499\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,Microsoft Surface Go - Pentium Gold 4415Y | 128GB | 8GB,"['666,76\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,Computador Portátil Microsoft Surface Pro 6 - Platina - Core i5 | 128GB | 8GB,"['969,99\xa0€', '1\xa0069,99\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,Computador Portátil HP 15-da1050np,"['499,99\xa0€', '649,99\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,Computador Portátil HP 15-da1045np,"['549,99\xa0€', '749,99\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,Computador Portátil Lenovo Ideapad S340-15API,"['429,99\xa0€', '699,99\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,Computador Portátil Microsoft Surface Pro 7 - Platina - Core i5 | 128GB | 8GB,"['799\xa0€', '1\xa0069\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,Computador Portátil Innjoo A100 Pro | Intel Atom® x5-Z8350 | 64GB,"['199,99\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,"Apple MacBook Pro 15'' Retina i7-2,6GHz | 16GB | 512GB | Radeon Pro 555X com Touch Bar e Touch ID - Cinzento Sideral","['2\xa0349\xa0€', '3\xa0040,27\xa0€']",https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,"Apple MacBook Air 13'' Retina | i5-1,6GHz | 16GB | 256GB - Prateado",['1\xa0769\xa0€'],https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
www.fnac.pt,20191129,"Apple MacBook Pro 15'' Retina i9-2,4GHz | 16GB | 256GB | Radeon Pro 555X com Touch Bar e Touch ID - Cinzento Sideral",['3\xa0159\xa0€'],https://arquivo.pt/wayback/20191129234047mp_/https://www.fnac.pt/informatica/Computadores-Portateis/s3042,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Finformatica%2FComputadores-Portateis%2Fs3042%2F20191129234047," cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina | i5-1,6GHz | 8GB | 128GB - Cinzento Sideral <em>Macbook</em> Apple 5<span class=""ellipsis""> ... </span>&nbsp;049&nbsp;&#8364; 1&nbsp;399&nbsp;&#8364; Apple <em>MacBook</em> em Promo&ccedil;&atilde;o Ver tudo&nbsp; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' i5-1,8GHz<span class=""ellipsis""> ... </span> 5 PROMO&Ccedil;&Atilde;O BLACK FRIDAY FNAC -15% 1&nbsp;729&nbsp;&#8364; 2&nbsp;039&nbsp;&#8364; Adicionar ao cesto Apple <em>MacBook</em> <em>Air</em> 13'' Retina<span class=""ellipsis""> ... </span>",Black Friday
